AggressorTime,RequestTime,ExecID,LastQty,AggressorSide,LastPx,RestingHiddenQty,volume_bar_label
1586157227768052736,1586157227768043520,1586157227768056033,270000,49,15696000000,0,348
1586157227768131072,1586157227768118016,1586157227768269413,10000,49,15697999999,0,349
1586157227768157184,1586157227768141056,1586157227768343240,70000,49,15697999999,0,349
1586157229200118784,1586157229200109056,1586157229200131512,260000,49,15700000000,0,349
1586157229200121856,1586157229200109056,1586157229200170925,1000000,49,15700000000,0,349
1586157229200126464,1586157229200116736,1586157229200210153,500000,49,15700000000,0,350
1586157229200136960,1586157229200127488,1586157229200265273,2000000,49,15700000000,0,350
1586157229200139520,1586157229200131072,1586157229200308181,500000,49,15700000000,0,351
1586157229200143872,1586157229200135680,1586157229200354985,1850000,49,15700000000,0,351
1586157229200309248,1586157229200300032,1586157229200630612,270000,50,15697999999,0,352
1586157229200328960,1586157229200320000,1586157229200689135,230000,50,15697999999,0,352
1586157229200339968,1586157229200321536,1586157229200760125,370000,49,15697999999,0,352
1586157229200682496,1586157229200673536,1586157229200997972,230000,50,15700000000,0,352
1586157229205270528,1586157229205261312,1586157229205274846,220000,49,15700000000,0,353
1586157229207595520,1586157229207585536,1586157229207598703,360000,49,15702000000,0,353
1586157233995515136,1586157233995501056,1586157233995519548,10000,49,15702000000,0,353
1586157234001737728,1586157234001727744,1586157234001743409,990000,50,15696000000,0,353
1586157234001829120,1586157234001801984,1586157234001950494,510000,50,15694000000,0,354
1586157234001835520,1586157234001809920,1586157234002004918,200000,50,15694000000,0,354
1586157234001840384,1586157234001821184,1586157234002050188,239999,50,15694000000,0,354
1586157234224111360,1586157234224099840,1586157234224115253,250000,49,15694000000,0,354
1586157242133150208,1586157242133140992,1586157242133162085,500000,49,15696000000,0,355
1586157242186537984,1586157242186527744,1586157242186540798,150000,49,15696000000,0,355
1586157243145090560,1586157243145078784,1586157243145107829,370000,49,15697999999,0,355
1586157243933987840,1586157243933974784,1586157243933990982,750000,50,15694000000,0,356
1586157244003587840,1586157244003575808,1586157244003591777,290000,50,15691999999,0,356
1586157244003645440,1586157244003636480,1586157244003649419,800000,50,15691999999,0,357
1586157244566827008,1586157244566810880,1586157244566830970,700000,49,15697999999,0,357
1586157244884286464,1586157244884275712,1586157244884298575,760000,49,15700000000,0,358
1586157247253311488,1586157247253299712,1586157247253329541,500000,49,15706000000,0,358
1586157247253401344,1586157247253388288,1586157247253441212,600000,49,15706000000,0,359
1586157247253404160,1586157247253394432,1586157247253482321,890000,49,15706000000,0,359
1586157247852883200,1586157247852870400,1586157247852887446,130000,50,15704000000,0,360
1586157247852944640,1586157247852935424,1586157247852950750,1890000,50,15704000000,0,360
1586157248047450880,1586157248047432704,1586157248047454298,150000,49,15710000000,0,361
1586157250199478272,1586157250199453184,1586157250199481840,3000000,50,15700000000,0,361
1586157253032311808,1586157253032302592,1586157253032397789,300000,49,15712000000,0,362
1586157254146135552,1586157254146121984,1586157254146139358,8000000,49,15728000000,0,362
1586157254801365760,1586157254801341440,1586157254801368672,4440000,50,15710000000,0,363
1586157257084899840,1586157257084886016,1586157257084904459,29999,49,15719999999,0,364
1586157258948236544,1586157258948219392,1586157258948253757,1000000,49,15719999999,0,364
1586157258948241920,1586157258948224256,1586157258948311309,1000000,49,15719999999,0,365
1586157258948247552,1586157258948226560,1586157258948373778,500000,49,15719999999,0,366
1586157258948260864,1586157258948247552,1586157258948466654,1140000,49,15719999999,640000,366
1586157258948331520,1586157258948322816,1586157258948566379,1000000,49,15719999999,640000,367
1586157258948441088,1586157258948430336,1586157258948682952,500000,49,15719999999,140000,368
1586157258948752384,1586157258948742656,1586157258948891562,860000,49,15719999999,0,368
1586157258948948480,1586157258948937984,1586157258948988226,1000000,49,15719999999,0,369
1586157258949056512,1586157258949047808,1586157258949127172,1000000,49,15719999999,0,370
1586157258949145088,1586157258949135872,1586157258949175175,110000,50,15718000000,0,371
1586157258949147136,1586157258949137920,1586157258949206886,180000,50,15718000000,0,371
1586157258949385984,1586157258949377024,1586157258949436986,1180000,50,15716000000,0,371
1586157258954903040,1586157258954893056,1586157258954906803,200000,49,15718000000,0,372
1586157259392236032,1586157259392222208,1586157259392240440,320000,49,15719999999,0,372
1586157259846707456,1586157259846691328,1586157259846732182,110000,50,15716000000,0,372
1586157259846710272,1586157259846691328,1586157259846766259,1390000,50,15716000000,0,372
1586157259846781440,1586157259846772480,1586157259846829203,250000,50,15716000000,0,373
1586157259846784256,1586157259846775808,1586157259846861524,460000,50,15716000000,0,373
1586157261831438848,1586157261831426816,1586157261831443131,110000,50,15716000000,0,373
1586157261831441408,1586157261831430400,1586157261831481412,430000,50,15716000000,0,373
1586157261836376064,1586157261836364800,1586157261836379907,320000,49,15716000000,0,374
1586157261912233472,1586157261912224000,1586157261912236577,1650000,50,15716000000,0,374
1586157262015761664,1586157262015752192,1586157262015765833,640000,49,15719999999,0,375
1586157262015835904,1586157262015826176,1586157262015840627,40000,49,15719999999,0,375
1586157264814317568,1586157264814302720,1586157264814321614,200000,49,15719999999,0,375
1586157265778458624,1586157265778445312,1586157265778469610,350000,49,15719999999,0,375
1586157265778472704,1586157265778457856,1586157265778507909,1240000,49,15719999999,0,376
1586157265778585344,1586157265778572544,1586157265778684818,899999,49,15722000000,0,377
1586157265778758656,1586157265778745344,1586157265778858407,420000,49,15724000000,0,377
1586157266683621888,1586157266683612160,1586157266683625694,929999,50,15722000000,0,378
1586157269672636416,1586157269672624384,1586157269672646124,200000,49,15730000000,0,378
1586157269672720896,1586157269672708608,1586157269672780576,70000,49,15732000000,0,379
1586157273224811264,1586157273224796416,1586157273224814611,959999,50,15732000000,0,379
1586157273224870912,1586157273224862208,1586157273224874972,400000,50,15732000000,0,380
1586157274098339328,1586157274098319360,1586157274098343808,700000,50,15730000000,0,380
1586157275107358720,1586157275107348480,1586157275107361947,1730000,49,15734000000,0,381
1586157276256778752,1586157276256767488,1586157276256810143,230000,50,15741999999,0,382
1586157281030783488,1586157281030767360,1586157281030790606,700000,49,15750000000,0,382
1586157281030902272,1586157281030886144,1586157281031025378,110000,50,15750000000,0,382
1586157281031109632,1586157281031086592,1586157281031365055,780000,50,15750000000,0,383
1586157281883390720,1586157281883378944,1586157281883395266,1100000,49,15752000000,0,383
1586157281883457024,1586157281883448064,1586157281883481364,490000,49,15752000000,0,384
1586157283897068032,1586157283897054464,1586157283897072584,1200000,50,15744000000,0,384
1586157287193809408,1586157287193798656,1586157287193812997,1620000,49,15763999999,0,385
1586157287193885184,1586157287193875456,1586157287193896474,230000,50,15763999999,0,386
1586157291578848768,1586157291578836480,1586157291578853224,1500000,49,15782000000,0,386
1586157301235170560,1586157301235160064,1586157301235174758,630000,50,15772000000,0,387
1586157302641416192,1586157302641389568,1586157302641419516,700000,50,15768000000,0,387
1586157302641523712,1586157302641486080,1586157302641604280,800000,49,15768000000,0,388
1586157302641543936,1586157302641524736,1586157302641724330,360000,50,15768000000,0,388
1586157302641779712,1586157302641771008,1586157302642019837,1230000,50,15768000000,0,389
1586157302646893056,1586157302646883328,1586157302646896318,490000,50,15768000000,0,390
1586157302646950912,1586157302646941440,1586157302646954369,170000,50,15768000000,0,390
1586157302819445760,1586157302819436032,1586157302819450064,760000,50,15768000000,0,390
1586157302819565056,1586157302819550464,1586157302819569479,59999,50,15768000000,0,391
1586157302828322560,1586157302828313344,1586157302828332671,1440000,50,15762000000,0,391
1586157302830433792,1586157302830425088,1586157302830437541,700000,49,15768000000,0,392
1586157302907212288,1586157302907201536,1586157302907215457,680000,49,15768000000,0,392
1586157303161733632,1586157303161717248,1586157303161737332,1300000,50,15760000000,0,393
1586157303343075328,1586157303343062784,1586157303343078748,1000000,50,15760000000,0,394
1586157303343135744,1586157303343126528,1586157303343138914,380000,50,15760000000,0,395
1586157303351612160,1586157303351595264,1586157303351643137,250000,50,15758000000,0,395
1586157305938976256,1586157305938955520,1586157305939011084,740000,49,15766000000,0,395
1586157305945718272,1586157305945708544,1586157305945722332,800000,49,15768000000,0,396
1586157306985238016,1586157306985220608,1586157306985242653,1400000,50,15758000000,0,396
1586157306985371904,1586157306985362944,1586157306985407676,380000,50,15758000000,0,397
1586157306991919616,1586157306991910400,1586157306991940552,310000,50,15758000000,0,397
1586157309325266432,1586157309325255936,1586157309325270479,540000,49,15766000000,0,397
1586157309325641984,1586157309325633280,1586157309325648355,700000,49,15768000000,0,398
1586157309348615680,1586157309348605440,1586157309348619001,479999,49,15772000000,0,398
1586157309348681728,1586157309348672256,1586157309348685287,980000,49,15772000000,0,399
1586157309392557056,1586157309392544256,1586157309392561549,2180000,50,15763999999,0,399
1586157310128835840,1586157310128826368,1586157310128842234,410000,50,15762000000,0,400
1586157310129018368,1586157310129009152,1586157310129067963,500000,50,15760000000,0,400
1586157310129118464,1586157310129109760,1586157310129153152,1420000,50,15760000000,0,400
1586157310138546688,1586157310138536704,1586157310138550300,610000,50,15758000000,0,401
1586157310152022016,1586157310152013312,1586157310152027672,380000,49,15763999999,0,401
1586157311911420160,1586157311911406080,1586157311911423922,340000,50,15758000000,0,401
1586157311911497728,1586157311911485184,1586157311911559498,530000,50,15756000000,0,402
1586157311911501312,1586157311911489536,1586157311911596548,100000,50,15756000000,0,402
1586157311920345856,1586157311920336896,1586157311920349673,500000,50,15754000000,0,402
1586157313628820736,1586157313628811264,1586157313628824395,350000,50,15750000000,0,403
1586157313628823040,1586157313628814336,1586157313628858745,630000,50,15750000000,0,403
1586157314503010816,1586157314503000064,1586157314503029614,630000,49,15754000000,0,403
1586157315868408320,1586157315868390400,1586157315868457076,570000,50,15744000000,0,404
1586157315868421632,1586157315868409856,1586157315868550632,9720000,49,15746000000,0,404
1586157315868523776,1586157315868514816,1586157315868696526,1440000,50,15741999999,0,405
1586157315868666624,1586157315868656128,1586157315869035312,1270000,49,15741999999,0,406
1586157315868682240,1586157315868671488,1586157315869073549,400000,49,15741999999,0,407
1586157315868691968,1586157315868682752,1586157315869112037,170000,49,15741999999,0,407
1586157315868763648,1586157315868754944,1586157315869205036,400000,50,15744000000,0,407
1586157315868899584,1586157315868888576,1586157315869360830,920000,50,15740000000,0,407
1586157315869426944,1586157315869417984,1586157315869688373,340000,50,15740000000,0,408
1586157315873026816,1586157315873016320,1586157315873030084,449999,49,15746000000,0,408
1586157315993553408,1586157315993542144,1586157315993557480,1000000,49,15746000000,0,408
1586157315993623552,1586157315993614848,1586157315993637315,220000,49,15746000000,0,409
1586157317312865536,1586157317312850432,1586157317312868668,700000,49,15747999999,0,409
1586157317312960512,1586157317312934912,1586157317313023190,59999,50,15747999999,0,409
1586157318708277504,1586157318708266240,1586157318708281782,2040000,49,15754000000,0,409
1586157318708671488,1586157318708661248,1586157318708675120,10000,49,15754000000,0,410
1586157318709989120,1586157318709980672,1586157318709992621,1890000,49,15756000000,0,410
1586157318950107136,1586157318950096384,1586157318950111451,1680000,49,15768000000,0,411
1586157318986257664,1586157318986245632,1586157318986261996,320000,49,15769999999,0,412
1586157320546501120,1586157320546480384,1586157320546505771,10000000,50,15740000000,0,412
1586157320550149632,1586157320550138880,1586157320550162149,660000,49,15758000000,0,413
1586157324172067328,1586157324172056576,1586157324172070703,1380000,49,15754000000,0,413
1586157324172162816,1586157324172145152,1586157324172243351,20000,50,15754000000,0,414
1586157324178751488,1586157324178741760,1586157324178768347,700000,50,15746000000,0,414
1586157328453122560,1586157328453106688,1586157328453127152,320000,50,15740000000,0,414
1586157328453193984,1586157328453183744,1586157328453222109,760000,50,15740000000,0,415
1586157328453310720,1586157328453299712,1586157328453379334,150000,50,15738000000,0,415
1586157329400757248,1586157329400743936,1586157329400761417,700000,49,15744000000,0,415
1586157329400842496,1586157329400827392,1586157329400891211,119999,50,15744000000,0,416
1586157329511693056,1586157329511684608,1586157329511697108,1270000,50,15738000000,0,416
1586157329946183680,1586157329946165248,1586157329946187484,59999,49,15746000000,0,417
1586157330392761344,1586157330392745472,1586157330392765582,500000,49,15744000000,0,417
1586157330392855552,1586157330392831744,1586157330392939428,59999,50,15744000000,0,417
1586157331211072512,1586157331211055360,1586157331211075948,380000,49,15744000000,0,417
1586157333821852160,1586157333821840640,1586157333821856407,700000,49,15740000000,0,417
1586157333821883136,1586157333821874944,1586157333821898261,100000,50,15740000000,0,418
1586157334731150080,1586157334731134720,1586157334731153901,680000,49,15738000000,0,418
1586157336529811968,1586157336529800960,1586157336529815355,610000,50,15730000000,0,418
0,0,1586157336529866006,40000,50,15730000000,0,419
1586157336529890816,1586157336529870336,1586157336529973074,230000,50,15730000000,0,419
1586157337683089408,1586157337683077632,1586157337683099040,29999,50,15728000000,0,419
1586157337683164160,1586157337683155200,1586157337683168312,540000,50,15728000000,0,419
1586157337683289856,1586157337683272192,1586157337683378056,29999,50,15728000000,0,419
1586157337696223744,1586157337696213504,1586157337696227248,250000,50,15728000000,0,419
1586157343704712960,1586157343704701440,1586157343704759719,2250000,49,15732000000,0,420
1586157343704862208,1586157343704832256,1586157343705009557,929999,49,15734000000,0,421
1586157347471511552,1586157347471497984,1586157347471514970,100000,49,15746000000,0,421
1586157347476684544,1586157347476668928,1586157347476729594,1000000,49,15740000000,0,422
1586157347476686848,1586157347476669184,1586157347476773139,1100000,49,15740000000,1000000,423
1586157347476705536,1586157347476694784,1586157347476861028,990000,49,15740000000,890000,424
1586157347476790784,1586157347476782080,1586157347476997633,100000,49,15740000000,0,424
1586157347476877312,1586157347476868864,1586157347477109917,100000,49,15740000000,0,425
1586157347476952320,1586157347476940288,1586157347477212535,110000,49,15740000000,100000,425
1586157347477293824,1586157347477277440,1586157347477535023,490000,50,15738000000,0,425
1586157347478615040,1586157347478604800,1586157347478620090,1000000,49,15740000000,0,425
1586157347481189888,1586157347481178880,1586157347481194611,1100000,49,15740000000,0,426
1586157347482137088,1586157347482126080,1586157347482141309,210000,49,15740000000,0,427
1586157348593394688,1586157348593379840,1586157348593398498,1340000,50,15730000000,0,427
1586157348593453056,1586157348593443840,1586157348593458425,200000,50,15730000000,0,428
1586157349701280768,1586157349701271552,1586157349701283741,59999,50,15730000000,0,428
1586157349701345792,1586157349701337344,1586157349701362753,90000,50,15730000000,0,428
1586157349701388544,1586157349701378304,1586157349701409801,59999,50,15730000000,0,428
1586157354261828608,1586157354261812480,1586157354261843535,490000,49,15730000000,0,428
1586157357013518080,1586157357013506048,1586157357013522458,460000,49,15736000000,0,428
1586157357013622784,1586157357013606144,1586157357013732775,1530000,49,15738000000,0,429
1586157357020203776,1586157357020190720,1586157357020254836,700000,50,15732000000,0,430
1586157357037596160,1586157357037572608,1586157357037600808,90000,49,15736000000,0,430
1586157359227361536,1586157359227350528,1586157359227365096,40000,49,15740000000,0,430
1586157359227431680,1586157359227422976,1586157359227445297,810000,49,15740000000,0,430
1586157359227476480,1586157359227461632,1586157359227518093,40000,49,15740000000,0,431
1586157359903163392,1586157359903148032,1586157359903167362,3810000,49,15740000000,2710000,431
1586157359903244288,1586157359903231744,1586157359903278160,590000,49,15740000000,0,432
1586157363257486336,1586157363257475584,1586157363257491169,2370000,50,15738000000,0,432
1586157365928004608,1586157365927995904,1586157365928019804,490000,49,15752000000,0,433
1586157365928103424,1586157365928090112,1586157365928164087,400000,49,15754000000,0,433
1586157369011164160,1586157369011152640,1586157369011167158,630000,50,15754000000,0,433
1586157371967482880,1586157371967430400,1586157371967576542,700000,50,15758000000,0,434
1586157371967660544,1586157371967639296,1586157371967821091,29999,49,15758000000,0,434
1586157372027832320,1586157372027822592,1586157372027836968,340000,50,15760000000,0,434
1586157383437212672,1586157383437204224,1586157383437225545,250000,50,15778000000,0,435
1586157383437348864,1586157383437332736,1586157383437523055,239999,49,15778000000,0,435
1586157383444589824,1586157383444579584,1586157383444595611,550000,50,15769999999,0,435
1586157383445038592,1586157383445026560,1586157383445043165,380000,49,15769999999,0,436
1586157383446364416,1586157383446353920,1586157383446369067,290000,49,15772000000,0,436
1586157384253143552,1586157384253131264,1586157384253148506,510000,50,15768000000,0,436
1586157384253204480,1586157384253195264,1586157384253210178,1090000,50,15768000000,0,437
1586157386367654656,1586157386367612416,1586157386367658153,19620000,49,15790000000,0,438
1586157386367851520,1586157386367824640,1586157386367888997,1550000,50,15790000000,0,439
1586157386367857920,1586157386367825408,1586157386367949547,1330000,50,15790000000,0,440
1586157389674112256,1586157389674094336,1586157389674116370,500000,50,15778000000,0,441
1586157391420804864,1586157391420795136,1586157391420808184,500000,49,15796000000,0,441
1586157391420866048,1586157391420857344,1586157391420888624,500000,49,15796000000,0,442
1586157392365014784,1586157392365005056,1586157392365018372,200000,49,15796000000,0,442
1586157393657974016,1586157393657963520,1586157393657977941,500000,49,15800000000,0,442
1586157393658061056,1586157393658050304,1586157393658099168,3900000,49,15800000000,0,443
1586157393658178304,1586157393658157568,1586157393658275914,500000,49,15800000000,0,444
1586157393658181376,1586157393658157568,1586157393658312083,990000,49,15800000000,0,444
1586157393658390016,1586157393658381056,1586157393658401068,1400000,49,15800000000,0,445
1586157393658444544,1586157393658434816,1586157393658469742,1000000,49,15800000000,0,446
1586157393663144448,1586157393663133696,1586157393663148581,350000,49,15800000000,0,447
1586157400055101184,1586157400055085056,1586157400055104924,40000,49,15804000000,0,447
1586157401937076480,1586157401937067520,1586157401937090087,560000,50,15794000000,0,447
1586157401937159680,1586157401937147392,1586157401937200289,880000,50,15791999999,0,447
1586157411101736448,1586157411101718784,1586157411101813706,1410000,50,15774000000,0,448
1586157411101884416,1586157411101871360,1586157411101926357,1400000,50,15772000000,0,449
1586157411102878976,1586157411102870016,1586157411102883210,400000,49,15774000000,0,450
1586157411109359360,1586157411109349888,1586157411109363313,310000,50,15772000000,0,450
1586157411109490176,1586157411109480704,1586157411109538258,190000,50,15768000000,0,450
1586157412987481856,1586157412987471616,1586157412987485651,700000,49,15778000000,0,450
1586157412989448192,1586157412989438464,1586157412989451352,190000,49,15780000000,0,451
1586157413029539584,1586157413029530112,1586157413029543520,500000,50,15778000000,0,451
1586157413029575680,1586157413029567488,1586157413029603692,200000,50,15778000000,0,451
1586157414750400512,1586157414750389248,1586157414750406730,560000,49,15772000000,0,451
1586157421176231936,1586157421176222720,1586157421176244107,40000,50,15754000000,0,452
1586157421176308224,1586157421176299520,1586157421176406116,899999,50,15754000000,0,452
1586157421176326144,1586157421176312064,1586157421176479518,710000,50,15754000000,0,452
1586157421176332544,1586157421176323840,1586157421176527507,330000,50,15754000000,0,453
1586157421176506368,1586157421176491776,1586157421176642876,340000,50,15754000000,0,453
1586157421218954752,1586157421218944000,1586157421218959493,119999,50,15754000000,0,453
1586157421218987008,1586157421218977792,1586157421218994358,150000,50,15754000000,0,453
1586157421219057152,1586157421219048448,1586157421219100783,80000,50,15752000000,0,453
1586157421294305792,1586157421294295552,1586157421294309911,1000000,50,15750000000,0,454
1586157421312259072,1586157421312249344,1586157421312262894,1000000,50,15750000000,0,455
1586157429011203072,1586157429011172352,1586157429011206550,290000,50,15750000000,0,456
1586157432223645440,1586157432223634432,1586157432223649705,2310000,49,15766000000,0,456
1586157441183868416,1586157441183856384,1586157441183872011,850000,49,15763999999,0,457
1586157442136170240,1586157442136160768,1586157442136174895,1680000,49,15768000000,0,457
1586157442136232448,1586157442136223232,1586157442136238165,3320000,49,15768000000,0,458
1586157442136252928,1586157442136233472,1586157442136332515,1640000,49,15768000000,0,459
1586157442760718848,1586157442760704512,1586157442760723753,400000,49,15768000000,0,460
1586157442760787200,1586157442760778752,1586157442760803843,2270000,49,15768000000,0,460
1586157442760875520,1586157442760861184,1586157442760984553,690000,49,15768000000,0,461
1586157442760909312,1586157442760896512,1586157442761077403,690000,49,15768000000,0,461
1586157442761213696,1586157442761199360,1586157442761218987,400000,50,15766000000,0,462
1586157442761216256,1586157442761199616,1586157442761253918,810000,49,15768000000,0,462
1586157442761232896,1586157442761221376,1586157442761289271,410000,50,15766000000,0,463
1586157442761276928,1586157442761267712,1586157442761377899,100000,50,15766000000,0,463
1586157442765746688,1586157442765737216,1586157442765750548,500000,49,15768000000,0,463
1586157442768553984,1586157442768543232,1586157442768558284,1030000,49,15766000000,0,464
1586157442768969984,1586157442768958976,1586157442768974743,530000,49,15766000000,0,465
1586157443922128384,1586157443922119168,1586157443922145242,500000,50,15763999999,0,465
1586157443922301440,1586157443922292480,1586157443922350508,880000,50,15762000000,0,466
1586157445649654784,1586157445649641472,1586157445649658820,10000,49,15766000000,0,466
1586157450304134144,1586157450304124416,1586157450304137283,479999,49,15766000000,0,466
1586157450311194624,1586157450311184384,1586157450311199188,3000000,49,15768000000,0,467
1586157450312046080,1586157450312036864,1586157450312051007,5000000,49,15768000000,0,468
1586157450315111680,1586157450315103232,1586157450315115781,190000,49,15766000000,0,469
1586157450319313920,1586157450319304192,1586157450319318250,5000000,49,15768000000,0,469
1586157450319492608,1586157450319480832,1586157450319506665,700000,49,15768000000,0,470
1586157452675724544,1586157452675705600,1586157452675743457,1590000,50,15762000000,0,470
1586157452675775488,1586157452675760896,1586157452675820934,20000,50,15762000000,0,471
1586157452680582656,1586157452680573952,1586157452680587960,20000,50,15762000000,0,471
1586157452682512640,1586157452682503936,1586157452682517390,479999,50,15762000000,0,471
1586157455439620096,1586157455439608832,1586157455439624285,1200000,49,15766000000,0,471
1586157463389079040,1586157463389069312,1586157463389081769,330000,50,15756000000,0,472
1586157463392442368,1586157463392432384,1586157463392446432,410000,50,15754000000,0,472
1586157465143805184,1586157465143795200,1586157465143809278,150000,50,15752000000,0,472
1586157465143873280,1586157465143864320,1586157465143898435,310000,50,15750000000,0,472
1586157465143962112,1586157465143950848,1586157465144008506,150000,50,15750000000,0,473
1586157470604604416,1586157470604589824,1586157470604611176,119999,49,15766000000,0,473
1586157470611691008,1586157470611680256,1586157470611695231,1400000,49,15766000000,0,473
1586157470667761664,1586157470667751680,1586157470667764920,310000,49,15768000000,0,474
1586157470667834368,1586157470667825664,1586157470667847582,1689999,49,15768000000,0,474
1586157470667877888,1586157470667865856,1586157470667900739,820000,49,15768000000,0,475
1586157470667922432,1586157470667904256,1586157470668013880,320000,49,15768000000,0,475
1586157470667965440,1586157470667957248,1586157470668114182,560000,49,15768000000,0,476
1586157470668167168,1586157470668157696,1586157470668202670,1130000,49,15768000000,0,476
1586157471350333952,1586157471350323200,1586157471350337832,1000000,49,15768000000,0,477
1586157471350414080,1586157471350402816,1586157471350439450,680000,49,15768000000,0,478
1586157471350417920,1586157471350408960,1586157471350476858,2300000,49,15768000000,0,478
1586157471350474752,1586157471350461184,1586157471350565227,600000,49,15768000000,0,479
1586157471350495232,1586157471350484480,1586157471350620604,4059999,49,15768000000,3580000,479
1586157471350497536,1586157471350487552,1586157471350665531,3379999,49,15768000000,1960000,480
1586157471350502144,1586157471350491136,1586157471350705804,3190000,49,15768000000,150000,481
1586157471350540544,1586157471350530560,1586157471350787603,500000,49,15768000000,0,482
1586157471350578688,1586157471350568960,1586157471350848559,4059999,49,15768000000,0,482
1586157471350785280,1586157471350771456,1586157471351001197,290000,49,15768000000,0,483
1586157471805660672,1586157471805650432,1586157471805664227,500000,49,15769999999,0,483
1586157474967703040,1586157474967691520,1586157474967706950,1440000,50,15776000000,0,483
1586157474967849984,1586157474967836160,1586157474967990812,880000,50,15774000000,0,484
1586157474973986560,1586157474973968384,1586157474974016397,1950000,50,15772000000,0,484
1586157474974113024,1586157474974098176,1586157474974261942,2980000,50,15769999999,0,485
1586157476531282944,1586157476531274240,1586157476531286911,1000000,50,15768000000,0,486
1586157476567926784,1586157476567916800,1586157476567930458,340000,50,15768000000,0,487
1586157476593175552,1586157476593165056,1586157476593179659,1400000,50,15766000000,0,487
1586157476593251328,1586157476593236224,1586157476593301692,260000,50,15766000000,0,488
1586157477161405952,1586157477161397248,1586157477161432038,800000,50,15760000000,0,488
1586157477161491456,1586157477161480704,1586157477161583929,620000,50,15760000000,0,489
1586157479105149696,1586157479105139200,1586157479105154072,700000,49,15760000000,0,489
1586157479714992640,1586157479714977024,1586157479714996322,20000,50,15760000000,0,490
1586157481211948032,1586157481211937792,1586157481211951570,1580000,49,15762000000,0,490
1586157481212034304,1586157481212016384,1586157481212117368,300000,50,15762000000,0,491
1586157482103922688,1586157482103897600,1586157482103926278,1500000,50,15754000000,0,491
1586157486227464704,1586157486227455744,1586157486227469087,420000,49,15760000000,0,492
1586157487738560000,1586157487738546176,1586157487738566801,1689999,49,15766000000,0,492
1586157487749040640,1586157487749031680,1586157487749043577,230000,49,15766000000,0,493
1586157488024476672,1586157488024461824,1586157488024481456,140000,49,15766000000,0,493
1586157494120848640,1586157494120837632,1586157494120874833,660000,49,15769999999,0,493
1586157494120866560,1586157494120857344,1586157494120931833,1140000,49,15769999999,0,494
1586157494121042432,1586157494121026304,1586157494121285693,520000,50,15769999999,0,495
1586157494121149440,1586157494121139456,1586157494121363588,1000000,49,15772000000,0,495
1586157494121339136,1586157494121329920,1586157494121580338,140000,50,15769999999,0,496
1586157494337557760,1586157494337546240,1586157494337561725,1580000,50,15772000000,0,496
1586157500581937152,1586157500581926144,1586157500581941680,2340000,50,15774000000,0,497
1586157500607086592,1586157500607074304,1586157500607089693,140000,50,15772000000,0,498
1586157502145603584,1586157502145592064,1586157502145607382,650000,50,15768000000,0,498
1586157502145905664,1586157502145894400,1586157502145975480,590000,49,15769999999,0,498
1586157504191241728,1586157504191229184,1586157504191245928,950000,49,15774000000,0,499
1586157508598921728,1586157508598909952,1586157508598980428,460000,50,15776000000,0,499
1586157508599034368,1586157508599025664,1586157508599090877,110000,50,15776000000,0,500
1586157509799523840,1586157509799508992,1586157509799528391,2490000,49,15778000000,0,500
1586157509799610880,1586157509799592448,1586157509799684862,400000,49,15780000000,0,501
1586157509806318080,1586157509806308352,1586157509806321167,390000,49,15782000000,0,501
1586157510610142208,1586157510610126848,1586157510610149638,170000,49,15782000000,0,501
1586157510610411520,1586157510610402304,1586157510610423734,449999,50,15784000000,0,501
1586157511112201984,1586157511112192256,1586157511112206279,479999,49,15784000000,0,502
1586157513128592640,1586157513128581120,1586157513128596219,6370000,49,15790000000,0,502
1586157513128658432,1586157513128649984,1586157513128665934,8700000,49,15790000000,0,503
1586157513128735232,1586157513128723456,1586157513128892873,1210000,49,15791999999,0,504
1586157513462032640,1586157513462015744,1586157513462093713,110000,49,15800000000,0,505
1586157515656409344,1586157515656395264,1586157515656413531,70000,50,15802000000,0,505
1586157516288716288,1586157516288701184,1586157516288720044,700000,50,15804000000,0,505
1586157520213053440,1586157520213041920,1586157520213057169,1000000,49,15813999999,0,505
1586157520594131200,1586157520594120960,1586157520594135195,1140000,49,15813999999,0,506
1586157520679204352,1586157520679188992,1586157520679208898,1200000,49,15819999999,0,507
0,0,1586157520679262735,800000,49,15819999999,0,508
1586157524515482880,1586157524515464960,1586157524515487967,4000000,50,15797999999,0,508
1586157533065041920,1586157533065032960,1586157533065045677,500000,49,15812000000,0,509
1586157533065044480,1586157533065033728,1586157533065087467,350000,49,15812000000,0,509
1586157534568428800,1586157534568417792,1586157534568433133,2000000,49,15804000000,0,509
1586157534568442880,1586157534568427264,1586157534568546349,2000000,49,15804000000,0,510
1586157534568445696,1586157534568427520,1586157534568591460,2000000,49,15804000000,0,511
1586157534568465408,1586157534568440832,1586157534568726447,1060000,50,15802000000,0,512
1586157534568468224,1586157534568446720,1586157534568777281,2000000,49,15804000000,0,513
1586157534568472320,1586157534568450048,1586157534568829952,2370000,49,15804000000,370000,514
1586157534568482304,1586157534568457984,1586157534568906031,1020000,49,15804000000,0,515
1586157534568549888,1586157534568540416,1586157534569028432,2000000,49,15804000000,1390000,516
1586157534568582144,1586157534568573184,1586157534569069285,2000000,49,15804000000,1390000,517
1586157534568681984,1586157534568672256,1586157534569183197,2000000,49,15804000000,1390000,518
1586157534568690944,1586157534568675840,1586157534569238345,1310000,49,15804000000,700000,519
